iter	MultiClass
0	0.9673041658
1	0.8583948139
2	0.7650389077
3	0.6862050972
4	0.6194102539
5	0.561332366
6	0.5150292838
7	0.4670301525
8	0.4274205632
9	0.3916833357
10	0.3594119247
11	0.3305051701
12	0.3048588574
13	0.2806629625
14	0.260117413
15	0.2425006062
16	0.223981472
17	0.2084536694
18	0.1911713132
19	0.1773613508
20	0.165622651
21	0.1545036241
22	0.1446245494
23	0.1352785533
24	0.126639933
25	0.1167069001
26	0.109340964
27	0.1022190629
28	0.0966108604
29	0.09045731348
30	0.08536211612
31	0.0809710708
32	0.0772051208
33	0.07285403831
34	0.06852331663
35	0.06443841345
36	0.05970207981
37	0.05638863617
38	0.05370510573
39	0.04983130596
40	0.04713249868
41	0.04514152093
42	0.04238990604
43	0.03980375262
44	0.03794183899
45	0.03588775495
46	0.03425300326
47	0.03253535017
48	0.03088950902
49	0.02955768916
50	0.02806572313
51	0.02677659705
52	0.02604273034
53	0.02461591354
54	0.02361868812
55	0.02209518837
56	0.02109199758
57	0.02014159544
58	0.01916011582
59	0.01849243551
60	0.01783728395
61	0.01726929376
62	0.01666178808
63	0.01619791226
64	0.01563969791
65	0.01507752845
66	0.01452439744
67	0.01416523315
68	0.01354563474
69	0.01291914436
70	0.0125641579
71	0.01208292883
72	0.01183736685
73	0.01158906374
74	0.01118173285
75	0.0108003291
76	0.01022176504
77	0.009894805231
78	0.009711277515
79	0.009433776081
80	0.008950146115
81	0.008722168659
82	0.008531703899
83	0.008320856453
84	0.00819172861
85	0.007983534383
86	0.007729326934
87	0.007601327375
88	0.007355376435
89	0.007175104381
90	0.007082191763
91	0.006978486824
92	0.006801311553
93	0.006714827116
94	0.006568739649
95	0.00643360122
96	0.006274160847
97	0.006177719779
98	0.006064811871
99	0.005963443781
100	0.005883990116
101	0.005829324459
102	0.00571154162
103	0.005643401755
104	0.005520759516
105	0.005467160558
106	0.005302367512
107	0.005261642543
108	0.005173352024
109	0.005089663293
110	0.004981687112
111	0.00490222604
112	0.004825057439
113	0.004755568371
114	0.004642084268
115	0.004525494617
116	0.004444818861
117	0.004374436948
118	0.004323369146
119	0.004273611926
120	0.00420537374
121	0.004126095566
122	0.004068930833
123	0.004027120621
124	0.003989776125
125	0.003913037919
126	0.003857073992
127	0.003812062412
128	0.003767775512
129	0.00370266236
130	0.003667626589
131	0.003613957674
132	0.003569547141
133	0.003525190386
134	0.003473507409
135	0.003435657659
136	0.00339820392
137	0.003356164303
138	0.003324699405
139	0.003271874128
140	0.003240319315
141	0.003203492988
142	0.003155714538
143	0.003120909432
144	0.00308097466
145	0.003051056957
146	0.003012900308
147	0.002982989312
148	0.002953024352
149	0.002928810765
150	0.002900901631
151	0.002878295953
152	0.002854865458
153	0.002826577953
154	0.002800308461
155	0.002778414149
156	0.002751065517
157	0.00272665258
158	0.002700655377
159	0.00267877375
160	0.002657751897
161	0.00262796862
162	0.002608973461
163	0.002586484732
164	0.002561614178
165	0.002542662378
166	0.002517074763
167	0.002498456147
168	0.002480854114
169	0.002456050358
170	0.002432560019
171	0.00240937848
172	0.002387429593
173	0.002368956863
174	0.002353929074
175	0.002339667325
176	0.002324874771
177	0.002311097995
178	0.002296091513
179	0.002279846305
180	0.002265360784
181	0.002246351212
182	0.002231295243
183	0.002213434468
184	0.002199117362
185	0.00218649514
186	0.002173971406
187	0.002156015676
188	0.002139501462
189	0.002126970647
190	0.002114716774
191	0.002101331661
192	0.002088165264
193	0.002075987817
194	0.002063288784
195	0.002045519347
196	0.002033224904
197	0.002021882191
198	0.002009878268
199	0.001994801883
200	0.001984543915
201	0.001971647406
202	0.001959540101
203	0.001949844043
204	0.001939724153
205	0.001929064427
206	0.001917452202
207	0.001907728828
208	0.001898170541
209	0.001887805721
210	0.001876294484
211	0.001863285221
212	0.001853909629
213	0.00184406781
214	0.001833780336
215	0.001825813012
216	0.001817166119
217	0.001807783392
218	0.001798545816
219	0.001790202327
220	0.001781711597
221	0.001771321057
222	0.001760662011
223	0.001753101724
224	0.001741132311
225	0.001731456385
226	0.001723721994
227	0.001714376163
228	0.001707355785
229	0.001699343729
230	0.001690233337
231	0.001682722101
232	0.001673872659
233	0.001666084416
234	0.001658865438
235	0.00165245102
236	0.001644917694
237	0.00163524138
238	0.001628844469
239	0.001622038398
240	0.001615247774
241	0.001608577921
242	0.001601818147
243	0.001594361455
244	0.001587785992
245	0.001581275671
246	0.001575045301
247	0.001568814673
248	0.00156253429
249	0.001555460874
250	0.001549848936
251	0.00154390119
252	0.001538007165
253	0.001532008798
254	0.00152644376
255	0.001521119597
256	0.001514771409
257	0.001508982877
258	0.001500971956
259	0.001495789831
260	0.001488079049
261	0.001479829985
262	0.001473854974
263	0.001466400447
264	0.00145855214
265	0.001453358355
266	0.001448386685
267	0.001443275133
268	0.001438443515
269	0.001432996424
270	0.001428342081
271	0.001422559196
272	0.001418051968
273	0.001413428191
274	0.001406218962
275	0.001401304972
276	0.001396559683
277	0.001389515057
278	0.00138514747
279	0.001379968532
280	0.001375724081
281	0.001369177301
282	0.001364622332
283	0.00136010292
284	0.001355556819
285	0.001351163665
286	0.001346672276
287	0.001341306504
288	0.00133713361
289	0.001333204793
290	0.001328960369
291	0.00132522816
292	0.0013210407
293	0.001316495165
294	0.001311988625
295	0.00130584992
296	0.001301809564
297	0.001296151262
298	0.001289753114
299	0.001285809376
300	0.001281308179
301	0.001277599141
302	0.0012724754
303	0.0012671317
304	0.001262099895
305	0.001258238874
306	0.001252846913
307	0.001249317666
308	0.001243721912
309	0.001240373282
310	0.001236621902
311	0.00123228963
312	0.001228627998
313	0.001224771594
314	0.001221119043
315	0.001217491739
316	0.001213746246
317	0.001209809818
318	0.001206542255
319	0.001203280341
320	0.001199601009
321	0.001196237621
322	0.001193051621
323	0.001189934428
324	0.001186785477
325	0.001183075858
326	0.001179916822
327	0.001175627487
328	0.001171872339
329	0.001167839866
330	0.001164396321
331	0.001160977639
332	0.001157556864
333	0.001154404671
334	0.001149767808
335	0.00114517354
336	0.00114033503
337	0.001136551127
338	0.001133690785
339	0.001130602847
340	0.001127259661
341	0.001124081418
342	0.001119848853
343	0.001116718204
344	0.001112928608
345	0.001110036312
346	0.001106940616
347	0.001104166796
348	0.001101456062
349	0.001097915596
350	0.001093758067
351	0.00109074494
352	0.001087785594
353	0.001084010926
354	0.001079990348
355	0.001077210073
356	0.001074143714
357	0.001070179897
358	0.001067126573
359	0.001064445977
360	0.001061818982
361	0.001059035551
362	0.001056334582
363	0.001053548855
364	0.001051010759
365	0.001047253143
366	0.001044369415
367	0.001041001863
368	0.001037409578
369	0.001035041016
370	0.001031617048
371	0.001028095127
372	0.00102432926
373	0.001021600035
374	0.001018704913
375	0.001015800209
376	0.001013538778
377	0.001011284729
378	0.00100876172
379	0.001006078219
380	0.001003860322
381	0.001000261964
382	0.0009980052633
383	0.0009952957329
384	0.0009922684411
385	0.0009899509855
386	0.0009866909722
387	0.0009832453595
388	0.0009811163629
389	0.0009786184179
390	0.000975585433
391	0.0009733353157
392	0.0009713378554
393	0.0009689194197
394	0.0009667399964
395	0.0009643182028
396	0.000962161525
397	0.000959730193
398	0.0009575564896
399	0.0009543244359
400	0.0009521209503
401	0.0009494237983
402	0.000947570414
403	0.0009452767187
404	0.0009429853106
405	0.0009411449823
406	0.0009389942161
407	0.000936956554
408	0.0009349289767
409	0.0009319890557
410	0.0009301944385
411	0.000926924723
412	0.0009241204933
413	0.000922297476
414	0.0009205733955
